转发微博,易学伏明奇,2020年01月02日06:59 来自Android客户端,https://weibo.com/2812969717?refer_flag=1001030103_,4456179989935529,2812969717,持续互动,2020-01-02 07:03:42,人脉妈妈
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,运城新增这例是运城哪里的呢？,2020-01-28 07:43:36,与子偕老0521
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西加油💪,2020-01-28 07:29:02,爽爷的小金粉
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋城要坚持住！,2020-01-28 07:43:20,Michael·Ma
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,运城的是哪个地区啊啊啊啊啊！！！,2020-01-28 07:05:50,易烊千玺头牌女友
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,希望可以公布一下具体的位置  晋中市哪里,2020-01-28 07:00:37,AKA别再胖了
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中3哪里？,2020-01-28 07:02:16,孟小妹-
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,疑似都没，直接确诊，山西zf别遮遮掩掩了，最起码让大家知道具体位置，侯马这边街上不戴口罩的还是不少，多做宣传让大家好不要掉以轻心,2020-01-28 07:54:47,Y快乐原来如此简单
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,加油不要灾难了,2020-01-28 07:14:42,-璀璨星空--
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,辛苦了，一直更新数字,2020-01-28 06:57:03,严肃点呀你
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,公布具体位置！要不然大家都很慌,2020-01-28 07:43:36,柒月菘蓝
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西加油！[心]山西加油！[心]山西加油！[心],2020-01-28 07:19:24,慵懒的七哥
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中毫无防范措施，政府不作为，村里都没宣传，不多就怪了,2020-01-28 07:13:52,指尖纯白思念
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,愿疫情尽快过去,2020-01-28 08:02:47,静羽儿
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,运城3例都是哪儿的啊，为啥山西都不公布具体信息呢，就看着数字唰唰唰地上去了,2020-01-28 07:44:35,_张鱼糯米丸
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,运城哪里啊？烦死了每次睡醒山西都有新增的！！！,2020-01-28 07:40:01,Bmaoss
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西加油！共渡难关！[武汉加油],2020-01-28 07:05:08,杕柖和野
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,恳请公布病例具体信息！,2020-01-28 08:46:35,林下西风
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,没个市那么大到底是哪儿啊?。。。。。。好歹告一下群众。。。,2020-01-28 08:14:55,长夏仙境
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,可不可以公布具体信息啊！！！,2020-01-28 08:03:01,酥脆多汁大鸭梨k
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,[允悲][允悲],2020-01-28 07:32:20,小五的故事199305
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,小编辛苦了！中国加油！,2020-01-28 06:58:22,抓住一只小橙叽
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西加油，祖国必胜！,2020-01-28 06:57:27,狼法德
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,大家加油啊 撑住,2020-01-28 06:57:15,烯烯可爱
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,请公布详细信息,2020-01-28 07:02:31,和李研究·生ING
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,小编熬夜了吧…辛苦了！！！,2020-01-28 06:57:35,盐橘添福宝
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,我的天哪,2020-01-28 06:57:18,盐橘添福宝
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西政府赶紧公布具体信息，搞得人心惶惶，信息透明人们才能不传谣不信谣。,2020-01-28 08:17:31,wendy3651
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,大同附属的县城里也有，为什么不爆出来呢[吃瓜],2020-02-13 09:17:00,时虞木
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,求信息公开！！！！！,2020-01-28 09:51:14,Chaoren欣欣欣
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中到底哪里呀，能不能具体点吗？人心惶惶的[感冒][感冒]山西加油呀！！！,2020-01-28 08:52:47,瓶子49064
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋城挺住[泪]山西加油！,2020-01-28 08:45:05,Roxy_ovo
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,淡定 现在都在定点 没事别出去晃就行 不要被键盘侠带节奏 不公开肯定有不公开的理由 不要跟风 就在家待着比什么都安全,2020-01-28 08:07:12,请叫我小苏苏呀
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中有榆次平遥太谷介休祁县灵石,2020-01-28 08:07:07,Ta和Ta的喵
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中哪里啊[泪],2020-01-28 07:55:41,Miscedence一
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,我们这边榆次的并没有宣传到位，没有封村，有的人都不带口罩～,2020-01-28 07:54:47,路人与过往
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,强烈要求山西抄作业，披露确诊病例具体信息,2020-01-28 07:45:54,007霞宝
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,会度过难关的！！！加油！！！,2020-01-28 07:34:09,6便士的温柔-
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中挺住[泪]山西挺住[泪],2020-01-28 07:08:20,糖分_G
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,请问，有一个热搜榜叫全国最新疫情地图，点进去什么都没有，昨天能看到央视新闻微博的。大家也是这样的吗？，一早上起来看的。感觉好奇怪,2020-01-28 07:06:07,Tayoioio
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西加油，一定要挺过去。,2020-01-28 07:05:57,Rabbit遇见西瓜
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,保佑🙏🏻,2020-01-28 06:59:18,你有点难忘P
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,潜伏期的都出来了[泪],2020-01-28 06:57:39,人生何必悲画扇
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,[心][心]加油,2020-01-28 06:57:19,Na娜么远
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,增长速度真是太快了[泪][泪],2020-01-28 06:57:15,-找到兔兔了吗-
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西就算不像别的省那样公开透明，行动路线患者具体情况不说了起码给我们说一下是哪个县的吧！！！每次还晚上往出发！让我们自己猜自己找具体是哪里的很有意思吗？？？？[费解],2020-01-28 08:34:14,王肖肖可爱
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西加油！,2020-01-28 12:05:03,小师师大宝贝
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,为啥别的省能说清楚从哪来的山西就是简单报道一下,2020-01-28 11:40:53,肉丝干瘪荷兰豆
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中究竟在哪儿。,2020-01-28 10:37:08,我不是李书仪
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,坐标晋城高平，山格拉拉地方，各个小村村已经设卡，对武汉回家人员已经接触，监控体温，不允许酒宴[吃瓜],2020-01-28 10:30:13,FIre是个小胖友
